route_id,guid,geom,x,y,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation
C12-RO03,4547,010100002031BF0D00E109A079519F53C02F24F11F7B2DC9BF,-78.4893478453519,-0.196700468632373,3628.36353532,418.748919405,0,primary,20.818778965,1,1.343666001,3,27.279770325,0,598.134875875,0,530.921260612,0,421.14130927,595.305398544,0,61.479860779,0,481.822279671,0,102.398687796,0,585.868613097,0,123.66068608,0.212623608,0,423.15558661,comercial,0,138.637454293,89.9603424072266,2780.484375
C01-RO04,4548,010100002031BF0D007C6ADF74519F53C03040987DE426C9BF,-78.4893467122837,-0.196499406171371,3644.503118811,397.254921017,0,primary,42.754094618,1,12.046292436,2,48.042928453,0,609.874198582,0,522.308911407,0,426.569350668,605.494914315,0,78.567721807,0,462.011891231,0,122.115449283,0,608.199149466,0,139.0297297,0.22582444,0,431.544309705,comercial,0,126.061289064,89.9595260620117,2780.00415039062
C01-RO04,4549,010100002031BF0D00EF556966519F53C0792241624D08C5BF,-78.4893432644528,-0.164315865493581,6697.602480317,251.745552625,0,secondary,418.164424373,0,227.820555426,0,83.018306338,0,251.652193474,0,874.638623065,0,360.023237006,243.826616271,0,263.237852274,0,139.055599228,0,103.820728482,0,93.051842294,0,576.394355068,80.488213166,0,316.995153547,res.medio consum,0,240.824896497,89.9938354492188,2792.93188476562
C01-RO03,4550,010100002031BF0D0008489F70519F53C0B3B23EADCC07C5BF,-78.4893456988794,-0.164300522415393,6699.079718481,251.979200515,0,secondary,417.869006291,0,229.089858726,0,82.882647443,0,251.704144237,0,874.490936711,0,361.387968036,243.970192002,0,264.089869334,0,137.409029582,0,102.093330604,0,92.175708482,0,578.111356636,80.462451965,0,315.269844715,res.medio consum,0,242.547386293,89.9938354492188,2792.93188476562
C02-RO03,4551,010100002031BF0D008943956A519F53C065FA911B5C92C3BF,-78.4893442590384,-0.152904046499276,7886.959465292,17.504125657,1,primary,1200.002671938,0,1116.437279014,1,30.094308184,1,36.947662014,0,1060.094139759,0,335.861233764,12.669462078,0,56.101770104,0,406.732663402,0,331.744678882,0,124.579435635,0,1035.87812354,0.107013627,0,884.453855414,res.medio consum,0,171.039846097,89.9791030883789,2799.98022460938
C08-RO04,4552,010100002031BF0D00E5707345519F53C03CBFDCB74493C3BF,-78.489335406051,-0.152931775833617,7884.355455304,14.659860769,1,primary,1196.76714764,0,1113.220380727,2,33.331003377,1,33.819088077,0,1061.236304766,0,332.640467864,12.824895608,0,59.335744705,0,405.517261896,0,328.508497227,0,124.633098433,0,1039.078310076,0.119431733,0,887.68943586,res.medio consum,0,173.822176787,89.9773941040039,2799.29760742188
C25-RO07,4553,010100002031BF0D0058B7F839519F53C0AB5BDB7D9F2CC9BF,-78.4893326691503,-0.19667428632121,3631.626780588,415.48787239,0,primary,24.100958369,1,1.274702433,3,30.644711249,0,598.202544981,0,531.283566589,0,424.490214799,595.149132295,0,64.710237426,0,478.461214981,0,104.085616632,0,588.704947818,0,126.819071023,0.209176662,0,422.634452379,comercial,0,138.187865178,89.9603424072266,2780.484375
C07-RO02,4554,010100002031BF0D00AC0F9C3C519F53C0C7F72FA5A043C8BF,-78.4893332981143,-0.189563828142069,4234.261083853,147.794139543,0,residential,311.816167327,0,4.458114113,1,7.591946728,0,322.329417744,0,754.415635799,0,339.750428461,321.048906179,1,11.193160649,0,426.312937137,0,138.967094293,0,75.067287291,0,259.090023522,62.97468808,0,280.46083758,comercial,0,139.121530098,89.9832305908203,2778.98779296875
C20-RO01,4555,010100002031BF0D0024DA33E4509F53C0607B7AFB3EFDC9BF,-78.4893122202271,-0.203040955345354,3164.875165018,331.100291551,0,residential,120.23449604,0,83.21956544,0,101.26024503,0,209.007701178,0,1043.293806541,0,77.838066888,99.290470865,0,114.905111331,0,628.477596423,0,209.250375401,0,89.196080954,0,175.103902133,0.009903984,0,112.157517083,comercial,0,83.517711161,89.9657516479492,2785.00561523438
C26-RO04,4556,010100002031BF0D0028EA61A5509F53C0A2E8C6DE94D2C5BF,-78.4892972427557,-0.170488938119722,6069.800031004,29.765299427,1,primary,527.879020033,0,72.362970217,1,25.837347684,1,42.995012155,0,514.390842849,0,180.3931236,15.676948351,0,223.581047033,0,251.634865114,0,133.819684662,0,289.01849529,0,196.698242306,0.236287065,0,122.523105614,res.medio consum,0,116.20757652,89.9830551147461,2786.1923828125
C05-RO03,4557,010100002031BF0D0027388355509F53C08728F8348B29C9BF,-78.4892782002868,-0.196580315460157,3643.340410635,403.797713497,0,primary,36.007241467,1,1.027185431,2,37.042030009,0,598.601159724,0,532.756957434,0,434.493464179,594.588277475,0,76.40018311,0,466.398501126,0,110.772259445,0,598.929914782,0,138.235165077,0.196805187,0,420.980309971,comercial,0,137.243227442,89.9603424072266,2780.484375
C05-RO02,4558,010100002031BF0D005E900607509F53C0BDF866647C28C9BF,-78.4892594875432,-0.196548031830337,3647.365168624,399.786881624,0,primary,40.121268236,1,0.942151102,2,39.447126878,0,598.794264905,0,533.325325467,0,436.427566079,594.395596136,0,80.442688778,0,462.254541843,0,113.2757327,0,602.458523297,0,142.182382225,0.192554956,0,420.49059527,comercial,0,137.162845918,89.9595260620117,2780.00415039062
C11-RO05,4559,010100002031BF0D0040C6B5E84F9F53C0F80D3DCA1328C9BF,-78.4892522597447,-0.196535562276139,3648.919806315,398.238456716,0,primary,41.712178095,1,0.909306584,2,40.451823362,0,598.876531375,0,533.553334091,0,437.182865083,594.321172954,0,82.006960847,0,460.653962663,0,114.268353979,0,603.823561245,0,143.710042012,0.1909133,0,420.312256153,comercial,0,137.16539238,89.9595260620117,2780.00415039062
C18-RO03,4560,010100002031BF0D00DEEAE1FD4F9F53C00C5F4B9F3ED1C5BF,-78.4892573076463,-0.170448138981321,6075.777721318,23.917730786,1,primary,524.733259722,0,68.819317962,1,25.17503668,1,36.87845505,0,515.797611443,0,181.822379621,15.612732475,0,223.417657468,0,253.529616382,0,140.166929448,0,286.553526329,0,190.366385956,0.222900005,0,128.171962667,res.medio consum,0,115.443946762,89.9830551147461,2786.1923828125
C01-RO01,4561,010100002031BF0D0028CD37C64F9F53C071D1D789CB1CC5BF,-78.4892440361915,-0.164941255861446,6637.492429113,252.304942045,0,secondary,435.898723992,0,182.598200626,0,72.290147556,0,259.503716342,0,883.516431922,0,307.515863413,237.974408768,0,236.770041668,0,207.2934538,0,87.268851145,0,142.662685394,0,506.468928915,66.66026861,0,387.335461499,res.medio consum,0,170.700243184,89.9970855712891,2800.44506835938
C03-RO03,4562,010100002031BF0D0033A086AB4F9F53C06C61BE167648C5BF,-78.4892376723008,-0.166273842912016,6501.143464153,328.25831412,0,secondary,521.855192023,0,151.489318982,0,63.50139914,0,345.38421226,0,940.360772711,0,252.760377253,244.391936815,0,224.656328285,0,350.024985295,0,63.50139914,0,106.449212344,0,366.236738204,63.50139914,0,520.942351582,res.medio consum,1,46.933654604,89.9961013793945,2810.31811523438
C14-RO04,4563,010100002031BF0D00C5F4EC7C4F9F53C05F12562A431DCABF,-78.4892265619302,-0.204018016502363,3108.847523746,413.045475101,0,primary,226.993623077,0,169.197342185,2,28.661421244,0,137.09760509,0,1144.535422662,1,37.604892398,1.210505566,0,125.514785159,0,679.884398059,0,313.424475902,0,176.104637573,0,217.402486364,0.173569959,1,45.049748351,comercial,0,73.451495016,89.9845428466797,2787.4169921875
C10-RO06,4564,010100002031BF0D00768DED614F9F53C08778A5D15609C7BF,-78.489220125184,-0.179972507826225,5134.99395577,346.105290439,0,primary,341.410171512,0,172.433150655,1,16.871052865,0,120.459774114,0,680.894420364,0,258.382830331,14.537430717,3,16.929977539,0,126.646649472,0,338.850138807,0,279.814983945,0,383.748508744,0.36759282,0,419.558614754,comercial,0,117.71337565,89.9847793579102,2793.98876953125
C26-RO04,4565,010100002031BF0D0073EB67704F9F53C0E7D22701BF9EC3BF,-78.4892235770074,-0.153282046856155,7851.502679587,11.896432817,2,primary,1155.897261076,0,1072.595464856,1,7.793295528,1,12.288284592,0,1076.397744668,0,291.986774192,14.788298459,0,58.425736437,0,392.145333758,0,287.630737763,0,125.146572099,0,1079.521124896,0.276294328,0,912.997797772,res.medio consum,0,168.456107223,89.9773941040039,2799.29760742188
C21-RO01,4566,010100002031BF0D001E968D4E4F9F53C0E5774CC5A7D7C9BF,-78.4892155058555,-0.201893779122599,3251.263494861,247.562342732,0,residential,15.963494309,1,2.252822644,1,5.977071657,0,272.021391997,0,938.183185073,0,202.003023022,207.570708453,3,3.752286276,0,600.639546857,0,87.46463829,0.0572535996610593,12.596450516,0,162.344414048,0.028399147,0,51.994443174,comercial,0,128.504900609,89.9574203491211,2784.51098632812
C20-RO02,4567,010100002031BF0D002F82AE374F9F53C05B87CD07E04ACABF,-78.4892100528893,-0.205410007295593,3024.127699632,362.787597185,0,residential,341.217488657,0,315.29174475,1,20.952136871,0,146.559849141,0,1286.367517866,0,189.859612858,135.999994661,1,14.866676081,0,764.713045698,0,466.454935371,0,325.690956673,0,340.026478707,20.95215743,0,152.675214657,comercial,1,24.55289123,89.9917602539062,2795.19555664062
C17-RO02,4568,010100002031BF0D00440A9D3B4F9F53C000A0CE9EAAA9C8BF,-78.4892109902949,-0.192677810232681,3970.900162328,108.829378832,0,primary,154.004602135,0,96.252013094,1,5.408772079,0,463.532860786,0,550.466355074,0,64.96591812,466.423267504,0,69.007588731,0,206.786087108,0,98.522343979,0,331.891937041,0,346.942897656,5.342854646,0,360.536020897,comercial,0,204.722229718,89.9790802001953,2776.34765625
C01-RO03,4569,010100002031BF0D003EFF4C204F9F53C0EB2464F0F624C5BF,-78.4892044784474,-0.1651905702386,6613.585987487,257.942710464,0,secondary,445.881205128,0,169.43227835,0,59.200156841,0,267.780453349,0,888.587618602,0,288.716379267,235.641402978,0,231.405430281,0,234.854560292,0,59.200156841,0,166.669594435,0,478.63250694,45.120499297,0,415.38351167,res.medio consum,0,142.823128188,89.9970855712891,2800.44506835938
C02-RO04,4570,010100002031BF0D00E21F64134F9F53C0738FCB12D91CCABF,-78.489201400545,-0.20400536935551,3111.945495765,414.07965786,0,primary,225.434244023,0,166.954070191,2,31.792702778,0,140.221204696,0,1144.49128054,1,35.279937019,1.281202399,0,123.95746656,0,681.732551467,0,311.610108722,0,173.850207545,0,214.383142182,0.169786117,1,48.082232975,comercial,0,74.090382134,89.9845428466797,2787.4169921875
C23-RO04,4571,010100002031BF0D00B78B6C054F9F53C0BCCD688D0325C9BF,-78.4891980705278,-0.196442073867372,3660.576762627,386.643472505,0,primary,53.661997596,0,0.663060253,1,49.008381643,0,599.629408263,0,535.412525336,0,438.222994176,593.763197498,0,93.776110946,0,448.65435468,0,122.124001718,0,614.094282576,0,155.211592383,0.178605246,0,419.167998801,comercial,0,137.779575021,89.9595260620117,2780.00415039062
C01-RO04,4572,010100002031BF0D00A64BE5144F9F53C084B17AB38625C5BF,-78.4892017592634,-0.165207708011973,6611.943870007,258.437737422,0,secondary,446.624004269,0,168.661151638,0,57.270748112,0,268.447845898,0,888.9677036,0,287.479628768,235.481033064,0,231.157327491,0,236.753486481,0,57.270748112,0,168.365981239,0,476.720045346,43.639863929,0,417.311628783,res.medio consum,0,140.909669261,89.9970855712891,2800.44506835938
C17-RO01,4573,010100002031BF0D00749F66F54E9F53C00090842965A9C8BF,-78.4891942503144,-0.192669530174612,3972.800355588,107.519372481,0,primary,151.93159173,0,94.414424676,1,5.457240533,0,465.062551817,0,552.542238017,0,62.941782647,467.78913284,0,66.94559973,0,205.021155817,0,96.483952799,0,331.613429983,0,345.019069652,5.304482927,0,358.576063523,comercial,0,205.988554754,89.9790802001953,2776.34765625
C26-RO03,4574,010100002031BF0D003CA6A5F74E9F53C025F3DC7FADA7C8BF,-78.4891947858495,-0.192617118294856,3977.23512701,110.161694389,0,primary,149.815462588,0,94.620889019,2,3.696516907,0,463.417790984,0,554.954851793,0,61.931043105,465.498716759,0,65.299266307,0,205.734176981,0,93.104211693,0,326.081947735,0,340.71595377,0.00000005,0,354.472527563,comercial,0,203.458258791,89.9790802001953,2776.34765625
C13-RO03,4575,010100002031BF0D002928B8D14E9F53C0ECC77119531DC9BF,-78.48918574318,-0.196207415985156,3680.30643444,361.092076092,0,primary,78.523029932,0,11.971372409,0,74.743271363,0,613.593483863,0,528.119948948,0,412.203654374,604.509800329,0,115.503305165,0,424.93773161,0,146.960352763,0,640.165597244,0,175.15885826,0.125968959,0,429.822038406,comercial,0,130.415322742,89.9595260620117,2780.00415039062
C13-RO03,4576,010100002031BF0D0033EB13D34E9F53C044CE0D3043A9C8BF,-78.4891860670585,-0.192665480102379,3973.729525174,106.887937179,0,primary,150.918143294,0,93.516135501,2,5.759823779,0,465.811800562,0,553.557137257,0,61.953498948,468.456726624,0,65.937853126,0,204.160539435,0,95.487932246,0,331.481679255,0,344.079061856,5.28197457,0,357.61823582,comercial,0,206.612246783,89.9790802001953,2776.34765625
C17-RO01,4577,010100002031BF0D008866B8BE4E9F53C079AD342C0E1DC9BF,-78.4891812134539,-0.196199199280595,3681.314316192,360.077124093,0,primary,79.546879344,0,11.954172275,0,75.611395139,0,613.730219429,0,528.320186741,0,411.226275704,604.475059424,0,116.543963087,0,423.894453294,0,147.733666878,0,641.073102509,0,176.181227954,0.123158984,0,429.819737308,comercial,0,130.687984235,89.9595260620117,2780.00415039062
C13-RO01,4578,010100002031BF0D0036650FB64E9F53C0DE7EE97926A9C8BF,-78.4891791487069,-0.19266205742587,3974.514987191,106.358674225,0,primary,150.061424214,0,92.756693073,2,6.136309207,0,466.446063183,0,554.415098639,0,61.118700485,469.021187234,0,65.086108807,0,203.434047341,0,94.64628097,0,331.372822896,0,343.284801678,5.263083067,0,356.808818449,comercial,0,207.142015695,89.9790802001953,2776.34765625
C07-RO01,4579,010100002031BF0D00D33F0B9C4E9F53C04472C7F19723C9BF,-78.4891729459626,-0.196398728424258,3665.982238972,381.27635084,0,primary,59.21149519,0,0.54888932,0,53.429406457,0,600.059796873,0,536.363681709,0,433.062870885,593.504494881,0,99.252853546,0,443.091087638,0,125.989049728,0,618.877571599,0,160.569773154,0.172898648,0,418.753406213,comercial,0,138.417767293,89.9595260620117,2780.00415039062
C17-RO02,4580,010100002031BF0D0038737C9B4E9F53C0DA37B2588E1CC9BF,-78.4891728129704,-0.196183961208986,3683.183508778,358.195302842,0,primary,81.44693843,0,11.922274213,0,77.232826881,0,613.988410499,0,528.696781061,0,409.41456511,604.415392985,0,118.4740104,0,421.959669358,0,149.176498519,0,642.757183194,0,178.077879029,0.11794781,0,429.82217275,comercial,0,131.214100093,89.9595260620117,2780.00415039062
C11-RO01,4581,010100002031BF0D0091BEEE684E9F53C02DFF6F96E722C9BF,-78.4891607600678,-0.19637770505505,3668.604176702,378.675314285,0,primary,61.904494456,0,0.49351423,0,55.648095264,0,600.287051802,0,536.84522361,0,430.563799667,593.379019159,0,101.912855699,0,440.392866486,0,127.909000697,0,621.202286285,0,163.173725229,0.170130836,0,418.578875567,comercial,0,138.806789248,89.9595260620117,2780.00415039062
C08-RO01,4582,010100002031BF0D00C171A97D4E9F53C0FEDEA125221CC9BF,-78.4891657023172,-0.196171062827254,3684.765754017,356.602864144,0,primary,83.056511947,0,11.895273856,0,78.616379064,0,614.211636435,0,529.020872651,0,407.881912532,604.36972379,0,120.107833508,0,420.321956981,0,150.406428587,0,644.183786873,0,179.683949706,0.113536773,0,429.831040343,comercial,0,131.680010148,89.9595260620117,2780.00415039062
C25-RO07,4583,010100002031BF0D005675A6594E9F53C0C4AA6E6AB245C8BF,-78.4891571164675,-0.189626981705564,4240.39833429,131.862151322,0,residential,304.62669056,0,4.153307069,2,28.306832617,0,342.9171813,0,761.92366713,0,328.950278818,341.834464043,1,28.099989103,0,410.418140838,0,118.158757606,0,95.515220287,0,238.279054857,44.857128127,0,259.655217126,entidad oficial,0,119.150945542,89.9832305908203,2778.98779296875
C19-RO06,4584,010100002031BF0D0010965B3D4E9F53C0778399DB381BC9BF,-78.4891503710171,-0.196143252588651,3688.177402448,353.170812103,0,primary,86.530514416,0,11.837058312,0,81.631475594,0,614.707504948,0,529.736200502,0,404.580157661,604.2809672,0,123.63087677,0,416.79088122,0,153.084278908,0,647.263092241,0,183.148711727,0.104026126,0,429.871389251,comercial,0,132.74775824,89.9610900878906,2780.00146484375
C15-RO01,4585,010100002031BF0D009E79CC224E9F53C04609BE1479BCC3BF,-78.4891440388514,-0.154189238670435,7759.048991327,1.165830133,2,primary,1058.065242149,0,971.967143093,2,21.448405548,1,11.43313716,0,1031.523743435,0,191.624103576,5.482844204,5,23.562183108,0,348.058432781,0,189.492903753,0,141.199882467,0,1180.508004244,0.335047007,0,812.841327475,comercial,0,138.750263517,89.9800720214844,2798.8056640625
C20-RO01,4586,010100002031BF0D00523975CC4D9F53C04D5D9A27944ECABF,-78.4891234535947,-0.205523032510181,3025.498017839,350.116062595,0,residential,332.859678225,0,300.649149065,1,5.126009152,0,161.747919172,0,1301.695997297,0,202.021135591,151.61545604,1,8.990060609,0,780.017749972,0,470.233074164,0,336.561708613,0,346.890987094,5.126035862,0,138.610870563,comercial,1,38.883442838,89.9917602539062,2795.19555664062
C08-RO04,4587,010100002031BF0D00E81825CC4D9F53C0B7A0C399CA20C9BF,-78.4891233789709,-0.196313214378511,3676.647880079,370.705461787,0,primary,70.169782679,0,0.323647181,0,62.691205431,0,601.059421287,0,538.4043058,0,422.913292297,592.994113448,0,110.085366743,0,432.116177009,0,133.967024553,0,628.352344292,0,171.18049622,0.161640349,0,418.151977924,comercial,0,140.318381583,89.9595260620117,2780.00415039062
C03-RO05,4588,010100002031BF0D007259FEBB4D9F53C0243DB421BF4ECABF,-78.4891195281869,-0.205528155762729,3025.562080371,349.547789486,0,residential,332.493716591,0,299.933805581,1,4.409758662,0,162.439286812,0,1302.391098631,0,202.584417255,152.323279976,1,9.292150009,0,780.711986712,0,470.416237156,0,337.063775874,0,347.216033631,4.40978669,0,137.909661517,comercial,1,39.560168455,89.9917602539062,2795.19555664062
C15-RO03,4589,010100002031BF0D00FA87CFB34D9F53C0EDF10DDAC9AAC3BF,-78.4891175772354,-0.153649550887976,7816.70282287,29.614887169,2,primary,1113.436264823,0,1030.231720459,3,25.524209479,1,49.262611257,0,1059.54660779,0,249.637850938,15.257700775,1,29.168849895,0,381.222144685,0,245.101752144,0,126.986016995,0,1121.775568987,0.379682251,0,872.91241782,res.medio consum,0,156.411031831,89.9766311645508,2798.99609375
C02-RO05,4590,010100002031BF0D004179C8964D9F53C09AF2BF0841D9C9BF,-78.4891106565237,-0.201942567131387,3257.038680096,260.230401943,0,residential,4.347890097,1,3.072305311,1,18.836027746,0,259.301089841,0,949.007088628,0,196.141306957,197.38662083,3,3.76745413,0,613.440923139,0,86.617454589,0.0953114526144147,2.421716516,0,171.599343612,0.00991104,0,61.308627763,sin dato,0,117.779521333,89.9574203491211,2784.51098632812
C03-RO04,4591,010100002031BF0D003AE8E06E4D9F53C06361DB6C884FCABF,-78.489101142536,-0.205552151825724,3025.864381261,346.893508994,0,residential,330.794977963,0,296.583311503,1,1.080431422,0,165.680461641,0,1305.64710851,0,205.235517626,155.63855433,1,11.221550337,0,783.964183761,0,471.287727275,0,339.425649294,0,348.754097756,1.060061595,0,134.627679252,comercial,1,42.747567992,89.9917602539062,2795.19555664062
C10-RO03,4592,010100002031BF0D00A85BC0504D9F53C0C08A3DF74E45C9BF,-78.489093959665,-0.197427626345492,3590.942041238,414.982945408,0,primary,69.780369719,0,14.707738771,4,10.849624711,0,535.007353867,0,592.984697622,0,364.071854777,533.018612462,0,60.011341478,0,544.271342647,2,25.011954044,0,504.439188853,0,123.740453717,0.115519441,0,373.633942389,comercial,0,215.939522942,89.9443588256836,2780.67553710938
C02-RO03,4593,010100002031BF0D00299909494D9F53C0F4D5D038061FC9BF,-78.4890921205266,-0.196259286634514,3683.374938398,364.051921085,0,primary,77.085143026,0,0.072096946,0,68.794157748,0,601.792173888,0,539.802286245,0,416.534608467,592.616455651,0,116.931849394,0,425.195483484,0,139.209400904,0,634.352567565,0,177.895658557,0.154540496,0,417.920891001,comercial,0,141.942073376,89.9530181884766,2779.99853515625
C19-RO05,4594,010100002031BF0D00DF11885E4D9F53C0E1E82FDB6546C8BF,-78.4890972451026,-0.189648372673964,4242.511398881,126.767022471,0,residential,302.4644531,0,3.953505347,2,35.36909216,0,349.917890249,0,764.593085763,0,325.509222192,348.89496735,1,34.817222401,0,405.124945593,0,111.090517109,0,102.495791095,0,231.209540613,37.787632918,0,252.587557693,comercial,0,112.438682054,89.982048034668,2777.8564453125
C25-RO02,4595,010100002031BF0D00368984454D9F53C01538AF9105C2C3BF,-78.489091281347,-0.154358574042306,7743.208593317,20.012651232,1,primary,1038.37771021,0,952.339713579,2,35.33396822,1,29.653095238,0,1017.321371686,0,171.929326757,5.384739531,4,4.261772649,0,328.950677906,0,169.867137187,0,124.602162112,0,1200.029046714,0.327861411,0,794.496285025,comercial,0,136.13546842,89.9784698486328,2797.72314453125
C02-RO03,4596,010100002031BF0D007C045A274D9F53C0B09216D4AFAEC3BF,-78.4890840891912,-0.153768518980674,7805.423718908,21.182402171,3,primary,1099.722597617,0,1016.538028993,3,20.643942871,1,36.133177665,0,1049.410385319,0,235.958699196,15.091088492,1,28.127896864,0,378.560677343,0,231.360750259,0,127.596329298,0,1135.442989824,0.407497612,0,859.979605788,res.medio consum,0,154.745272822,89.9773025512695,2797.841796875
C09-RO06,4597,010100002031BF0D00D1C32E024D9F53C09B5DFDE5A346C8BF,-78.4890752274216,-0.189655768680251,4243.332887163,124.918583161,0,residential,301.664926162,0,3.831276488,2,35.205283741,0,352.482395167,0,765.627556373,0,324.325095494,351.471397783,1,37.290395219,0,403.238163598,0,108.509815233,0,105.055828653,0,228.627276534,35.205317231,0,250.004899412,comercial,0,110.014404605,89.982048034668,2777.8564453125
C08-RO04,4598,010100002031BF0D0003B99B054D9F53C085111C949FAFC3BF,-78.4890760441522,-0.15379709941784,7802.71524731,20.051469589,2,primary,1096.428187475,0,1013.248507151,2,20.695793605,1,33.05338029,0,1046.987552278,0,232.673589215,14.963395482,1,28.863851478,0,377.992946717,0,228.059696397,0,127.743584282,0,1138.726668625,0.414179862,0,856.876433111,res.medio consum,0,154.524606831,89.9773025512695,2797.841796875
C10-RO07,4599,010100002031BF0D00021A22CE4C9F53C03551439A0416C9BF,-78.4890628178619,-0.195984435390196,3707.66474606,333.610864769,0,primary,106.441727006,0,11.504604018,0,82.167485594,0,617.918436076,0,534.250290951,0,385.802526826,603.778640099,0,143.757686155,0,396.62582481,0,168.978651225,0,634.579987008,0,202.978923503,0.049713113,0,430.656888547,comercial,0,140.400149258,89.9533538818359,2779.44848632812
C10-RO05,4600,010100002031BF0D008A8331C54C9F53C080C87C2BE415C9BF,-78.4890606864484,-0.195980569109057,3708.139240686,333.135593259,0,primary,106.927637835,0,11.496510669,0,81.974227809,0,618.004599882,0,534.3691958,0,385.347148674,603.766411328,0,144.247792059,0,396.134922626,0,169.376925102,0,634.116954002,0,203.462496115,0.048390897,0,430.687765545,comercial,0,140.617308513,89.9533538818359,2779.44848632812
C25-RO02,4601,010100002031BF0D009BD81E774C9F53C0DA36C9EDC814C9BF,-78.4890420724136,-0.195946804148142,3712.283273005,328.986909809,0,primary,111.173055741,0,11.425829974,0,80.394201533,0,618.773127738,0,535.425621726,0,381.373992717,603.659615221,0,148.528205103,0,391.847782402,0,172.875377782,0,630.074993507,0,207.687090097,0.036843783,0,430.981092253,comercial,0,142.571595535,89.9533538818359,2779.44848632812
C02-RO02,4602,010100002031BF0D006E6911414C9F53C0C0217816FC8ACABF,-78.4890291852987,-0.207366476985284,2930.146365914,145.579139497,0,secondary,169.828329844,0,121.901330099,1,8.892929117,0,123.069256598,0,1496.087163325,0,395.718628209,337.712857895,1,29.534421872,0,751.921569515,0,639.950427208,0,539.41294522,0,152.449920997,0.232919722,1,30.330234605,res.bajo consumo,0,126.47920667,89.8769378662109,2806.15625
C26-RO05,4603,010100002031BF0D00987F92364C9F53C09B408E563947C8BF,-78.4890266829156,-0.189673583282006,4245.015543182,121.017147802,0,residential,299.665469273,0,3.718026428,2,29.455767593,0,358.172138355,0,767.810817092,0,321.605991776,357.216216667,1,42.879565631,0,398.957251474,0,102.760374885,0,110.737324119,0,222.877671749,29.455800895,0,244.258012623,comercial,0,104.588308667,89.982048034668,2777.8564453125
C18-RO03,4604,010100002031BF0D00326B1FD64B9F53C01F56994E0CBBC9BF,-78.4890036875557,-0.201020754221347,3330.650978189,230.597106144,0,secondary,107.26449365,0,23.372619409,0,52.542209798,0,294.798169131,0,871.484767978,0,233.742265745,282.896301822,1,31.7432658,0,598.796392875,2,31.499990688,0,105.60931388,0,170.456255905,0.059317593,0,137.57760925,comercial,0,185.485672688,89.967155456543,2783.39453125
C10-RO06,4605,010100002031BF0D00957589DE4B9F53C02DD1320F96ECC6BF,-78.4890056936623,-0.179095036908288,5231.626176031,337.091009911,0,primary,366.233392673,0,233.175402299,0,53.405249275,1,36.899949351,0,582.198120441,0,158.824429902,10.999371475,0,116.399128212,0,211.970496472,0,357.414022656,0,326.309835356,0,302.567066174,0.080673562,0,336.483477582,comercial,1,24.731191061,89.9855880737305,2791.5029296875
C01-RO01,4606,010100002031BF0D007E0303D24B9F53C00C94F0001D36C5BF,-78.489002707427,-0.165713906725756,6568.664489526,268.101769524,0,residential,461.298847998,0,136.60682067,1,12.688024529,0,283.249061493,0,889.939046899,0,242.563706781,217.577735111,0,244.283552948,0,297.197445955,2,12.688024529,0,173.499997569,0,416.482839989,12.688024529,0,476.086316955,res.medio consum,0,80.831765304,89.9967956542969,2800.34033203125
C10-RO02,4607,010100002031BF0D00286EE7B34B9F53C0E1CB7C9A3B48C9BF,-78.4889955291807,-0.197516870911925,3591.812281725,412.464968843,0,primary,83.918465827,0,21.280845275,3,6.555426056,0,520.894852747,0,607.439781251,0,362.212700535,518.737483152,0,62.773118975,0,549.844195748,2,11.563178574,0,494.685832282,0,135.21636429,0.011727299,0,361.094006722,comercial,0,229.129830848,89.9443588256836,2780.67553710938
C09-RO05,4608,010100002031BF0D00A05B48B94B9F53C0624C29371812C9BF,-78.4889968115444,-0.195864703115691,3722.36102843,318.914486485,0,primary,121.508228116,0,11.253966614,0,77.413095308,0,620.761408831,0,538.128231073,0,371.742199914,603.399935595,0,158.93775353,0,381.423413857,0,181.523219858,0,620.260523647,0,217.969584425,0.008766402,0,431.87109183,comercial,0,147.735302747,89.9533538818359,2779.44848632812
C19-RO06,4609,010100002031BF0D006B023EBE4B9F53C08C9757528F47C8BF,-78.4889979939996,-0.189683833318835,4246.037921666,118.766954296,0,residential,297.341924312,0,3.622286281,2,26.068249729,0,361.529138701,0,769.141029683,0,320.067441761,360.599439785,1,46.184889272,0,396.472244987,0,99.373619206,0,114.091889058,0,219.490131111,26.068282986,0,240.871462735,comercial,0,101.418503166,89.982048034668,2777.8564453125
C23-RO04,4610,010100002031BF0D006317D4944B9F53C00FAF4DEFC767C7BF,-78.4889881201939,-0.182854644629849,4872.81662247,276.743744631,0,secondary,358.560211608,0,0.845765722,2,46.416797652,0,147.329017305,0,976.114172793,0,126.329371097,131.107224825,1,45.137122898,0,212.181062909,0,289.668412282,0,251.420886785,0,322.688732737,5.590001819,0,665.548391518,comercial,0,134.346299802,89.9892272949219,2790.01049804688
