guid,geom,x,y,is_experience,image_name,route_id,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation,pos_neg,tags
1531,0101000020E6100000ACBF076BA59F53C053D7EE9AB101C7BF,-78.4944713187858,-0.179739189768663,f,,C19-RO02,4895.786325078,20.693565606,1,primary,426.01423247,0,128.731072729,1,28.385939836,1,30.770787826,0,925.596214421,0,335.78377673,7.970439569,1,30.39683816,0,637.821460286,0,342.894373257,0,226.255204811,0,890.171161476,0.157173256,0,644.350469494,res.medio consum,0,94.059772367,89.9932708740234,2830.447265625,,
1532,0101000020E610000059D85244A59F53C0707438D280E4C8BF,-78.4944620904001,-0.194473364493124,f,,C23-RO02,3458.112865491,416.544515293,0,primary,623.194646388,0,234.232804128,2,10.098428835,0,272.595350526,0,89.515454889,0,257.780103529,1.971468061,0,160.835128358,0,619.455154635,0,240.008524032,0,452.95415501,0,164.266689048,0.366418489,0,318.307010725,comercial,0,50.284285419,89.9850540161133,2793.658203125,,
1533,0101000020E6100000B0350024A59F53C08307D756F407CABF,-78.4944543840454,-0.203367750551532,f,,C03-RO05,2703.323972169,29.209807601,1,residential,24.564846313,1,5.973837207,1,25.597516685,0,122.818855218,0,961.742695334,0,531.957980252,356.609868128,0,51.533676224,0,240.096165857,0,117.947721041,0,114.079163135,0,58.555075975,0.248726951,0,126.425823183,comercial,0,66.492020228,89.9691619873047,2794.39208984375,,
1534,0101000020E61000001BF13B0CA59F53C0BAA460D893EEC7BF,-78.4944487176294,-0.186968308117945,f,,C18-RO03,4172.907692684,224.945876393,0,residential,387.537939423,0,32.746084378,2,38.092560375,0,305.804988337,0,869.324279156,0,114.414011732,132.570074676,2,37.557197761,0,575.78153748,0,104.500599049,0.351200888169712,0.690803177,0,876.803303165,0.115979019,0,916.186795339,sin dato,0,125.655257483,89.9933013916016,2820.5947265625,,
1535,0101000020E6100000365410E8A49F53C05A9B7AA52407CABF,-78.4944400939429,-0.203342991638432,f,,C03-RO04,2706.370652181,32.368922917,1,residential,27.729528722,1,5.961205744,1,22.419244534,0,119.642822642,0,958.863475457,0,528.930732692,357.94662787,0,54.675504842,0,237.516177968,0,119.617940323,0,110.910640848,0,61.232933723,0.267644837,0,127.375261014,comercial,0,64.795499946,89.9731521606445,2794.25463867188,,
1536,0101000020E61000000C646C94A49F53C024A72FD10206CABF,-78.4944201525215,-0.203308441297218,f,,C02-RO05,2710.622712143,36.783021862,1,residential,32.150379506,1,5.943578915,1,17.984321564,0,115.211009327,0,954.848783977,0,524.70929133,359.843067941,0,59.066433111,0,233.940515231,0,122.048894099,0,106.490076077,0,65.045224633,0.294044189,0,128.819633565,comercial,0,62.62122208,89.9731521606445,2794.25463867188,,
1537,0101000020E610000004DE1D55A49F53C0B315B40A5905CABF,-78.4944050590203,-0.20328820250158,f,,C07-RO01,2713.389038173,39.532957852,1,residential,34.955565642,1,6.26111579,1,15.191961016,0,112.411538556,0,952.467784776,0,521.956037124,360.74055796,0,61.873279051,0,231.906293916,0,123.365377723,0,103.741300487,0,67.32392038,0.017975623,0,129.490308843,comercial,0,61.67666768,89.9731521606445,2794.25463867188,,
1538,0101000020E6100000014BB130A49F53C06890A2D9D904CABF,-78.4943963748338,-0.203273040072534,f,,C11-RO01,2715.249925792,41.470731126,1,residential,36.892180582,1,6.246931819,1,13.249097909,0,110.470579871,0,950.709016329,0,520.110763559,361.57876087,0,63.797945208,0,230.355303884,0,124.502482091,0,101.805807197,0,69.043552434,5.0733e-05,0,130.20986917,comercial,0,60.870118349,89.9731521606445,2794.25463867188,,
1539,0101000020E6100000FB33E338A49F53C06F1E1D8301A1C5BF,-78.4943983286648,-0.16897601034201,f,,C24-RO02,6014.156164381,538.355899246,0,residential,731.29721675,0,569.267882616,1,27.884050245,0,548.568864292,0,1038.58751929,0,481.187713033,501.989204629,0,381.460385834,0,109.838486963,0,497.163636485,0.520607018284439,0,0,715.379465417,337.57557662,0,495.278116665,res.alto consumo,0,489.139457721,89.9882354736328,2812.7529296875,,
1540,0101000020E610000096D99AFAA39F53C0C87E4AC6A517C7BF,-78.4943834793288,-0.180409166166092,f,,C18-RO03,4831.59731284,84.851830638,0,primary,354.281305967,0,81.705883592,0,54.194616599,0,100.212764672,0,961.611883666,0,408.072539781,11.801898446,0,54.135262228,0,637.867772689,0,413.742144548,0,180.096917516,0,904.327553022,0.385484348,0,708.464525551,res.medio consum,0,76.762226313,89.9924697875977,2831.75341796875,,
1541,0101000020E61000001545C3EEA39F53C01805B3F60E18C1BF,-78.4943806559498,-0.133546705683366,f,,C15-RO01,9821.977335005,179.000272388,0,tertiary,3421.524324266,0,3339.372973013,0,60.72019229,0,153.229597714,0,1600.140441284,0,469.931989218,50.85520481,4,31.297314379,0,99.55884783,2,43.117451102,0,142.158645133,0,1197.131270705,0.036709523,0,440.331949559,res.medio consum,0,343.148220999,89.9816207885742,2818.22119140625,,
1542,0101000020E610000038987DCBA39F53C0D2B3F68435A0C5BF,-78.4943722464094,-0.168951692508385,f,,C24-RO01,6017.661138499,536.768410665,0,residential,732.483163847,0,568.123923914,1,23.918840778,0,546.894524483,0,1037.784495487,0,481.227816099,501.69109244,0,378.718884936,0,106.052783645,0,497.021139586,0.537077756582,0,0,712.631611412,333.861168126,0,493.776319042,res.alto consumo,0,486.801363808,89.9882354736328,2812.7529296875,,
1543,0101000020E610000021949A19A39F53C07813E407AA1ECABF,-78.4943298348958,-0.204060796597471,f,,C04-RO02,2661.213039452,56.288965038,0,residential,63.695836124,0,7.110622179,1,46.494526509,0,188.132898585,0,1037.521506924,0,571.882053645,287.689690091,3,36.410854626,0,318.198853185,0,50.547974585,0,167.730625463,1,21.291436617,0.097748846,0,74.392713113,comercial,0,143.319895863,89.9655227661133,2794.4384765625,,
1544,0101000020E6100000F9145CE6A29F53C08CF113E65A00CABF,-78.4943176173437,-0.203135835974433,f,,C13-RO03,2732.108270577,42.379647907,1,residential,54.44754217,0,6.135367559,1,4.343957629,0,92.90014457,0,934.825749471,0,503.431788671,369.15257671,0,73.010638155,0,216.611542207,0,135.62068974,0,84.299388578,0,85.045474062,0.358579617,0,137.789979055,comercial,0,56.176413045,89.9731521606445,2794.25463867188,,
1545,0101000020E61000003DED78CFA29F53C0589A09BE1500CABF,-78.4943121605802,-0.203127591888193,f,,C17-RO01,2733.179855853,41.280762004,1,residential,55.546794948,0,6.198278037,1,5.439804714,0,91.800888446,0,933.867518801,0,502.371031402,369.561864569,0,71.911414208,0,215.818047252,0,136.307727564,0,83.216421099,0,86.038220358,0.351599148,0,138.262142276,comercial,0,56.123312986,89.9731521606445,2794.25463867188,,
1546,0101000020E6100000ACBC18ADA29F53C084D85BDFADFFC9BF,-78.4943039647648,-0.203115209638501,f,,C17-RO02,2734.789370488,39.630329518,1,residential,57.197828336,0,6.292766769,1,7.087738666,0,90.149857663,0,932.428884059,0,500.778133837,370.176596671,0,70.260434459,0,214.63132078,0,137.349702979,0,81.590674001,0,87.534066874,0.341114799,0,138.300376757,comercial,0,56.083966118,89.9766616821289,2793.3134765625,,
1547,0101000020E6100000D396CCB4A29F53C093D72D789EE4C6BF,-78.4943058011952,-0.17885189884299,f,,C19-RO02,4993.609467568,7.166871969,3,primary,526.313150429,0,186.395722669,2,4.337310947,1,17.785604048,0,916.006451732,0,235.42605653,5.934124218,1,8.790789921,0,538.484901215,0,242.534816422,0,280.300551077,0,850.09777032,0.359183277,0,548.070694452,res.medio consum,0,158.759545111,89.9938278198242,2830.24951171875,,
1548,0101000020E610000050EAF87BA29F53C000B7CECF2650C2BF,-78.4942922526182,-0.143071032970902,f,,C15-RO03,8789.255784099,233.700239547,0,tertiary,2418.868116175,0,2319.560329054,1,17.097035583,0,191.93916253,0,1449.55606559,0,253.819970481,224.603372758,1,37.182820656,0,53.885588206,0,50.736009386,0.126691495912148,15.970387144,0,393.100433,0.046177355,0,289.857933763,res.bajo consumo,0,253.105348391,89.9837875366211,2818.44775390625,,
1549,0101000020E610000054E06834A29F53C04C2C52786ECCC7BF,-78.4942751907523,-0.185926254988177,f,,C23-RO01,4284.389001572,198.592657067,0,secondary,279.034534068,0,26.89248759,2,26.88103166,0,206.779336944,0,983.304237963,0,162.756829041,136.047384539,0,109.039633823,0,671.647289356,0,130.966833694,0,114.928063654,0,933.411451719,0.049135031,0,953.125955689,comercial,0,101.98319918,89.9938125610352,2820.53051757812,,
1550,0101000020E61000002A518A50A19F53C009D7E612B1FBC9BF,-78.4942208624604,-0.202993520955424,f,,C23-RO03,2750.815342836,23.248178501,1,residential,73.57920509,0,7.482325729,1,23.461334661,0,73.770960278,0,918.310743311,0,484.928921307,376.061536879,0,53.883459343,0,203.382178539,0,148.120062142,0,65.580164336,0,102.550621093,3.8038e-05,0,128.597092278,comercial,0,58.512580125,89.9766616821289,2793.3134765625,,
1551,0101000020E6100000B3EEE354A19F53C0C102142891FAC6BF,-78.4942218995955,-0.179521698541086,f,,C18-RO03,4929.080910322,17.168893667,2,primary,454.567104169,0,123.406322186,1,46.114447908,1,10.482077647,0,944.40188089,0,308.012520227,12.738028489,1,32.86306116,0,612.774695395,0,313.438943109,0,219.780322467,0,856.997899683,0.174516414,0,610.715261146,res.medio consum,0,89.21126984,89.9916534423828,2827.50244140625,,
1552,0101000020E6100000A5904419A19F53C05B59704D95DCC8BF,-78.4942076844769,-0.194231665431924,f,,C18-RO03,3496.304561776,438.044203928,0,primary,610.27615179,0,248.614567364,4,18.358265654,0,237.150515681,0,80.256937913,0,267.339540549,18.174871514,0,156.069670691,0,620.66391346,0,208.049993323,0,445.796824,0,144.290462226,0.262531277,0,336.20754395,comercial,1,35.147238838,89.9876937866211,2791.91845703125,,
1553,0101000020E6100000A5A849F6A09F53C0C8DA65919CFAC9BF,-78.4941993445705,-0.202960558886579,f,,C22-RO02,2755.077301217,18.876977678,1,residential,77.95626626,0,7.709501542,1,27.838399784,0,69.39413842,0,914.506154995,0,480.725783433,377.720874059,1,49.50698216,0,200.428638162,0,151.232059286,0,61.314629255,0,106.661799946,3.4904e-05,0,126.316930579,comercial,0,59.822197756,89.9766616821289,2793.3134765625,,
1554,0101000020E6100000E5749497A09F53C0C7514F40AC21CABF,-78.4941767644664,-0.204152614022531,f,,C12-RO03,2667.092360609,73.84230505,0,residential,81.098765983,0,7.265937656,0,52.253073119,0,194.209362619,0,1046.720254342,0,567.229581533,268.774109291,4,17.183602762,0,330.691261766,1,30.700282335,0,187.556212103,1,39.739514204,9.525e-06,0,56.058548682,comercial,0,141.401160024,89.9714736938477,2793.6826171875,,
1555,0101000020E6100000ACCC373DA09F53C05A6F97681822CABF,-78.4941552205007,-0.204165507383432,f,,C17-RO03,2667.932839141,76.400420754,0,residential,83.632913454,0,7.28496926,0,53.60816354,0,195.208230747,0,1048.035350468,0,564.970964486,266.125221553,4,14.611639966,0,332.503711703,1,27.908530817,0,190.345119841,1,42.435180415,0.016553703,0,53.564986917,comercial,0,139.027898291,89.9680557250977,2793.77685546875,,
1556,0101000020E610000029EB132AA09F53C0E024627DC4C8C8BF,-78.494150657131,-0.193626939031936,f,,C23-RO02,3555.347105244,478.889648748,0,primary,640.175661032,0,227.97782754,4,13.259258568,0,172.575056358,0,134.39611693,0,327.263848709,1.057645455,0,122.81010309,0,582.016144097,0,206.19338503,0,393.252299535,0,176.05374627,0.272378911,0,400.794645982,comercial,0,54.658061872,89.9897079467773,2792.55029296875,,
1557,0101000020E6100000D9139BE39F9F53C0B8030BAA1AF3C7BF,-78.4941338552884,-0.187106450108357,f,,C25-RO07,4176.006174678,249.64004892,0,residential,409.702434175,0,0.913014893,1,5.035895123,0,291.923747992,0,851.364097181,0,151.866185136,169.62744843,4,1.984032079,0,592.550403296,0,142.733020921,0.363418124085916,5.305158151,0,855.878421163,0.18171704,0,877.956853744,sin dato,0,137.526393409,89.9928588867188,2818.05712890625,,
1558,0101000020E61000002BBE8AD89F9F53C0AA5086E999C7C6BF,-78.4941312174712,-0.177966345811574,f,,C19-RO02,5091.749529215,60.791843189,0,primary,446.242127043,0,258.342062372,4,14.671851082,0,85.588825614,0,911.66469632,0,135.111655345,5.328798398,0,70.35530887,0,439.816938282,0,142.170505991,0,350.179226884,0,819.415521304,0.098098335,0,453.191350415,res.medio consum,0,144.996175488,89.9912872314453,2827.48828125,,
1559,0101000020E61000001447ECA19F9F53C05E859DE6C2C2C7BF,-78.4941181952857,-0.185631144147048,f,,C16-RO02,4321.557319294,184.296458415,0,secondary,254.281847625,0,2.516906559,0,61.716767876,0,190.333939195,0,1015.116337684,0,196.815992532,147.621689717,0,77.252399301,0,707.808609843,0,161.137860603,0,151.950782499,0,936.580157847,0.078382702,0,955.893808502,comercial,0,93.654629079,89.9926910400391,2821.98974609375,,
1560,0101000020E6100000C6E221809F9F53C0A664A34522F6C9BF,-78.4941101389805,-0.202823909762434,f,,C12-RO03,2772.749704359,1.290424345,1,residential,96.102023601,0,8.651292527,1,45.984169672,0,51.249820215,0,898.78925723,0,463.335409475,384.599901294,1,31.365399835,0,188.774831879,0,164.747821235,0.00819467219614482,43.866226624,0,123.899739504,2.1808e-05,0,118.131381639,comercial,0,68.043032613,89.9776306152344,2792.89306640625,,
1561,0101000020E61000000EE8A4FF9E9F53C0C1C8F933B18FCABF,-78.4940795050063,-0.207510137919206,f,,C22-RO05,2444.096520447,257.445912029,0,primary,327.872243759,0,237.05818713,2,35.954010641,0,79.936344299,0,1419.359440993,0,600.388915232,8.540681079,0,145.215905752,0,702.588504939,0,272.018857884,0,250.402610873,0,149.135724085,0.124849473,0,228.162027076,res.medio consum,0,210.078914868,89.9253082275391,2794.681640625,,
1562,0101000020E6100000051B41819E9F53C0563CEE4613F3C9BF,-78.4940493713185,-0.202730569490515,f,,C06-RO04,2784.811331111,11.736235729,1,residential,108.486685054,0,9.278678578,0,58.368852684,1,38.866612125,0,888.107616607,0,451.505033992,389.309176865,1,18.987491248,0,181.421575816,0,174.464907747,0.0481738617480924,32.23107776,0,135.804774113,0.015429964,0,113.889518051,comercial,0,75.654821168,89.9776306152344,2792.89306640625,,
1563,0101000020E61000005C4477709E9F53C00E15572FECF2C9BF,-78.4940453686444,-0.202725909343066,f,,C25-RO05,2785.491282801,12.403024234,1,residential,109.16399949,0,9.403138409,0,59.046104297,1,38.191364491,0,887.570899972,0,450.832018721,389.483148052,1,18.315234092,0,181.109611761,0,174.951680707,0.0509949575994358,31.636417215,0,136.434485986,0.074002882,0,113.605526042,comercial,0,76.174137125,89.9776306152344,2792.89306640625,,
1564,0101000020E610000035D21A6C9E9F53C07468542295DDC6BF,-78.4940443288732,-0.178637162935789,f,,C18-RO03,5027.0868899,23.123194809,2,primary,500.090207216,0,188.825448415,4,5.802358457,1,20.209981981,0,938.48851112,0,208.412382719,15.481812018,2,23.593654232,0,514.573363538,0,213.132500604,0,281.810554957,0,817.561073667,0.28321403,0,513.437809063,res.medio consum,0,129.342924801,89.9916763305664,2827.47534179688,,
1565,0101000020E61000004E158BE19D9F53C052629BB130F1C9BF,-78.4940112932429,-0.202673041078713,f,,C04-RO02,2792.296784021,19.384172366,1,residential,116.157777884,0,9.090537227,0,66.039907712,1,31.198482346,0,881.543721436,0,444.174804429,392.172187143,1,11.33244876,0,177.197357247,0,180.613472735,0.0858032283503733,25.283471723,0,143.204935518,0.033280959,0,111.814065435,comercial,0,81.003522816,89.9776306152344,2792.89306640625,,
1566,0101000020E61000008FE380CE9D9F53C0952DBA29F7F0C9BF,-78.4940067537957,-0.202666182875288,f,,C01-RO04,2793.189223523,20.297086535,1,residential,117.072282023,0,8.753524163,0,66.954408645,1,30.284436267,0,880.762405881,0,443.301706775,392.513498614,1,10.421444695,0,176.709251107,0,181.354209852,0.0908523568447219,24.484058268,0,144.089031169,0.039087993,0,111.599250257,comercial,0,81.665869859,89.9776306152344,2792.89306640625,,
1567,0101000020E61000002A3C26D29D9F53C0F9DCFFEFFCF0C9BF,-78.494007623042,-0.202666871249427,f,,C05-RO02,2793.066500065,20.18237369,1,residential,116.955310682,0,8.761053388,0,66.837466363,1,30.400331972,0,880.842564164,0,443.424988058,392.505346651,1,10.534743789,0,176.739139081,0,181.281670741,0.0902958728717014,24.567212686,0,143.985522715,6.547e-06,0,111.663684138,comercial,0,81.554371935,89.9776306152344,2792.89306640625,,
1568,0101000020E6100000EFB385699D9F53C07BFE22807675C9BF,-78.4939826780026,-0.198897183005091,f,,C18-RO03,3100.216568761,92.057538448,0,secondary,434.65642612,0,120.072207614,3,8.90605005,0,242.537985126,0,462.056970205,0,227.073237291,239.198290212,4,6.655171551,0,137.86861704,2,8.90605005,0,257.348227698,0,451.095181562,0.034990176,0,82.759606518,comercial,0,134.949505777,89.9788360595703,2790.00219726562,,
1569,0101000020E6100000DC32EC789D9F53C0830FC06DAD64C1BF,-78.4939863497379,-0.135884932126029,f,,C02-RO03,9576.542986697,56.804712775,0,residential,3159.772838509,0,3076.379144082,2,45.232684257,0,74.193156769,0,1497.156858887,0,728.583779128,31.014550802,10,9.182186092,0,263.523936016,2,24.340468204,0,358.561887438,0,938.355622418,24.320255551,0,498.788481444,res.bajo consumo,0,360.860148299,89.9791946411133,2819.9765625,,
1570,0101000020E61000008CBA2A2E9D9F53C08BD187B012EFC9BF,-78.4939685265801,-0.202608429142526,f,,C03-RO05,2800.70512592,27.988993378,1,residential,124.773435384,0,5.915497778,0,74.65554289,1,22.588657521,0,874.193106337,0,435.955986449,395.175581404,1,2.840763031,0,172.736256371,0,187.652859957,0.126721038825548,18.187592861,0,151.548426466,0.087989737,0,110.075400312,comercial,0,87.424183354,89.9776306152344,2792.89306640625,,
1571,0101000020E6100000DD1771ED9C9F53C0E0F3BC5242C0C6BF,-78.4939530949045,-0.177742281341039,f,,C18-RO03,5122.447253067,89.682284882,0,primary,414.428849406,0,259.318848627,2,16.320781841,0,113.508458763,0,883.027471536,0,108.622295565,9.614908894,0,88.979656469,0,415.570936529,0,113.679772422,0,361.886531319,0,798.545291626,6.278938648,0,421.571724024,res.medio consum,0,138.111995855,89.9912872314453,2827.48828125,,
1572,0101000020E61000007D282AF79C9F53C09B31736097AAC6BF,-78.4939554130269,-0.177081033796992,f,,C19-RO02,5190.002778343,161.095412425,0,primary,361.692260176,0,291.320051318,2,41.806230489,0,185.682789293,0,854.563823483,1,35.107328543,4.62133085,1,48.455537626,0,342.173405295,2,41.806132467,0,341.72929152,0,800.08994351,0.065877405,0,361.226339278,res.medio consum,0,188.190733971,89.9923706054688,2828.01733398438,,
1573,0101000020E61000002392B6FF9C9F53C06CDE38AC4F27C1BF,-78.493957451145,-0.134012183277935,f,,C15-RO01,9780.880792538,115.523199273,0,primary,3358.823192339,0,3278.224751216,0,61.833945973,0,91.86546069,0,1539.88215672,0,520.417539732,7.04585247,0,53.831654869,0,169.510002289,0,57.625853739,0,207.277965794,0,1133.034206268,0.069633658,0,486.56008464,res.medio consum,0,408.506130574,89.9834518432617,2817.95654296875,,
1574,0101000020E610000062AD6DD29C9F53C0EC2B93357FEEC9BF,-78.4939466544215,-0.202590848121275,f,,C03-RO04,2803.813009365,30.93772637,1,residential,127.74498547,0,5.702327033,0,77.629120982,1,19.689887744,0,872.161403171,0,432.835629457,395.311299944,1,1.923459269,0,172.100552706,0,189.583428481,0.133442532962788,16.812118835,0,154.210927979,0.052792488,0,108.686446173,comercial,0,90.321005182,89.9776306152344,2792.89306640625,,
1575,0101000020E61000008CAD3AD29C9F53C069D21D3463C6C0BF,-78.4939466069247,-0.131054306457048,f,,C11-RO01,10103.170597937,20.715737553,1,primary,3676.243366623,0,3599.301423111,1,31.618250551,1,34.661768771,0,1411.630131928,0,191.786941764,9.287039745,0,152.976301517,1,23.517036256,0,190.923524305,0,66.800184811,0,1449.161612469,2.2502e-05,0,434.647568448,res.medio consum,0,168.792245342,89.9767761230469,2814.37744140625,,
1576,0101000020E6100000C07D74B99C9F53C000F017625D26CABF,-78.493940700303,-0.204295800111026,t,image_57,C17-RO03,2676.306983904,102.697487913,0,residential,109.712739182,0,4.48946311,0,71.747992761,0,207.165773636,0,1061.65417712,0,542.777509377,239.760103684,4,0.87699025,0,351.458583041,1,0,0,205.710049785,0,69.826852363,5.186e-05,1,31.661431378,comercial,0,116.214234621,89.9680557250977,2793.77685546875,-3,#poordesign #glass #twowaybikelane
1577,0101000020E6100000B3A015BE9C9F53C06C3E8560EFE3C0BF,-78.4939418040474,-0.13195602620043,f,,C11-RO01,10005.055771517,113.994591352,0,primary,3579.02839111,0,3501.0775732,1,39.264018788,0,133.897707656,0,1497.798596656,0,291.943885612,5.505733727,0,101.125136046,0,76.899140194,0,151.675240019,0,87.428237315,0,1351.911135622,6.1253e-05,0,459.185788909,res.medio consum,0,219.194948982,89.9767684936523,2814.99780273438,,
1578,0101000020E6100000F0F3D3429C9F53C0ED226BAFDBEDC9BF,-78.4939124173977,-0.202571354535642,f,,C02-RO05,2808.059052664,34.889751106,1,residential,131.673782185,0,6.100847779,0,81.575412697,1,16.166531651,0,869.886275997,0,428.511940284,394.804453592,1,5.72043455,0,171.994961468,0,191.775651359,0.136453699452952,16.080294908,0,157.579235042,0.046188784,0,106.245000712,comercial,0,94.605670775,89.9776306152344,2792.89306640625,,
1579,0101000020E61000006AE7FCE69B9F53C06D3623946EEDC9BF,-78.4938905210271,-0.202558348019397,f,,C07-RO01,2810.816406545,37.514507195,1,residential,134.250239222,0,6.306521285,0,84.170295138,1,14.107608187,0,868.37971815,0,425.709566016,394.528632529,1,8.470118934,0,171.933942481,0,193.276679422,0.136772375962345,15.764345188,0,159.814901184,0.010196235,0,104.778658458,comercial,0,92.04747037,89.9768524169922,2791.95361328125,,
1580,0101000020E6100000CDB14FE59B9F53C02A660DBBDDA8C0BF,-78.4938901212947,-0.130153385481024,f,,C11-RO01,10202.591386399,18.177817602,2,primary,3771.898182741,0,3696.203940529,1,8.744331625,1,35.0494653,0,1331.375026813,0,93.068882907,16.933007574,0,88.820080215,0,123.628998389,0,91.949976327,0,136.160683968,0,1545.188242045,9.3629e-05,0,439.314796437,res.medio consum,0,176.872284503,89.9828948974609,2812.10327148438,,
1581,0101000020E610000091A8DECF9B9F53C04383CA09B628CABF,-78.4938850092315,-0.204367403775018,f,,C17-RO01,2675.77941261,112.760773754,0,residential,119.788617933,0,4.482365171,0,77.117675941,0,214.964476654,0,1069.480887181,0,537.661204447,229.674116248,4,9.839991822,0,360.648792282,1,10.086650698,0,213.922956106,0,79.711783751,0.329503333,1,30.264428279,comercial,0,106.673107163,89.9695358276367,2793.03442382812,,
1582,0101000020E61000003A3E68CF9B9F53C0EADDA48FD244C1BF,-78.4938848989486,-0.134912796152761,f,,C15-RO01,9684.600024566,19.171219206,1,primary,3260.28749749,0,3178.846603887,1,8.608929255,2,8.608829933,0,1506.549434157,0,620.737512165,5.753103983,4,19.497828165,0,256.254107656,0,102.922506515,0,277.147987563,0,1035.545709466,0.210909734,0,508.446824325,res.medio consum,0,445.400882109,89.9804000854492,2818.37158203125,,
1583,0101000020E61000000F1032D89B9F53C07C9F084A7401C1BF,-78.4938869942564,-0.132856880330333,f,,C11-RO01,9908.214021556,214.135160404,0,primary,3480.636509881,0,3401.877063489,0,51.323571791,0,220.058606968,0,1573.95377454,0,392.288541008,7.515136702,8,3.827280816,0,122.649281503,0,51.323571791,0,166.818824719,0,1253.701352137,3.7805e-05,0,505.962651349,res.medio consum,0,299.180806696,89.9772338867188,2814.9990234375,,
